"Year","Age","Gender","City","Position","experienced_year","Seniority_level","Current_Salary","main_language","company_size","company_type","programming_skills","lon","lat"
2019,39,"FEMALE","MUNICH","BACKEND DEVELOPER","16 to 20","MIDDLE",58000,"DEUTSCH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2019,25,"FEMALE","MUNICH","FULLSTACK","Less than 5","MIDDLE",66000,"DEUTSCH","11-50","CONSULTING / AGENCY",".NET",11.5819805,48.1351253
2019,29,"MALE","MUNICH","FULLSTACK","6 to 10","MIDDLE",80000,"ENGLISH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2019,28,"MALE","MUNICH","DATA SCIENTIST","Less than 5","SENIOR",59000,"ENGLISH","1000+","PRODUCT","NOT RELEVANT",11.5819805,48.1351253
2019,47,"MALE","MUNICH","BACKEND DEVELOPER","21 to 25","SENIOR",87600,"DEUTSCH","UP TO 10","PRODUCT",".NET",11.5819805,48.1351253
2019,31,"MALE","BERLIN","FRONTEND","6 to 10","SENIOR",67000,"ENGLISH","1000+","PRODUCT","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2019,40,"MALE","MUNICH","PM","11 to 15","MIDDLE",73000,"ENGLISH","1000+","PRODUCT","NOT RELEVANT",11.5819805,48.1351253
2019,32,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","HEAD/LEAD",80000,"DEUTSCH","1000+","PRODUCT","PHP",11.5819805,48.1351253
2019,34,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",90000,"ENGLISH","101-1000","PRODUCT","C/C++",13.404954,52.5200066
2019,34,"MALE","BERLIN","FRONTEND","6 to 10","SENIOR",68000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2019,33,"MALE","MUNICH","FULLSTACK","11 to 15","SENIOR",120000,"ENGLISH","101-1000","PRODUCT","PHP",11.5819805,48.1351253
2019,31,"MALE","FRANKFURT","SYSTEM ADMINISTRATOR","6 to 10","MIDDLE",65000,"ENGLISH","101-1000","PRODUCT","PYTHON",8.6821267,50.1109221
2019,33,"MALE","MUNICH","QA","Less than 5","SENIOR",70000,"ENGLISH","1000+","PRODUCT","KOTLIN",11.5819805,48.1351253
2019,34,"FEMALE","BERLIN","QA","11 to 15","SENIOR",74000,"DEUTSCH","1000+","PRODUCT",".NET",13.404954,52.5200066
2019,38,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",77400,"DEUTSCH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2019,32,"MALE","BERLIN","QA","11 to 15","SENIOR",65000,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2019,27,"MALE","BERLIN","QA","6 to 10","SENIOR",63000,"ENGLISH","51-100","STARTUP","JAVA",13.404954,52.5200066
2019,54,"MALE","INGOLSTADT","DATA SCIENTIST","6 to 10","SENIOR",78000,"DEUTSCH","1000+","PRODUCT","R",11.4257541,48.7665351
2019,35,"MALE","DUSSELDORF","BACKEND DEVELOPER","6 to 10","MIDDLE",55000,"ENGLISH","11-50","BODYSHOP / OUTSOURCE",".NET",6.7734556,51.2277411
2019,31,"MALE","STUTTGART","MOBILE DEVELOPER","6 to 10","MIDDLE",50000,"DEUTSCH","1000+","PRODUCT","JAVASCRIPT/TYPESCRIPT",9.1829321,48.7758459
2019,42,"MALE","BERLIN","CTO","16 to 20","SENIOR",120000,"ENGLISH","101-1000","STARTUP","NOT RELEVANT",13.404954,52.5200066
2019,38,"MALE","MUNICH","MANAGER","11 to 15","SENIOR",96000,"ENGLISH","1000+","CONSULTING / AGENCY","NOT RELEVANT",11.5819805,48.1351253
2019,34,"MALE","MUNICH","MANAGER","16 to 20","SENIOR",85000,"ENGLISH","1000+","PRODUCT","PHP",11.5819805,48.1351253
2019,40,"MALE","FRANKFURT","SOFTWARE ARCHITECT","16 to 20","SENIOR",95000,"ENGLISH","1000+","BODYSHOP / OUTSOURCE","JAVA",8.6821267,50.1109221
2019,30,"MALE","MUNICH","FRONTEND","6 to 10","SENIOR",75000,"RUSSIAN","11-50","PRODUCT","JAVASCRIPT/TYPESCRIPT",11.5819805,48.1351253
2019,30,"MALE","MUNICH","ML ENGINEER","Less than 5","MIDDLE",62000,"ENGLISH","UP TO 10","STARTUP","PYTHON",11.5819805,48.1351253
2019,25,"MALE","MUNICH","FRONTEND","Less than 5","JUNIOR",70000,"ENGLISH","101-1000","STARTUP","JAVASCRIPT/TYPESCRIPT",11.5819805,48.1351253
2019,25,"MALE","MUNICH","FRONTEND","Less than 5","JUNIOR",70000,"ENGLISH","101-1000","STARTUP","JAVASCRIPT/TYPESCRIPT",11.5819805,48.1351253
2019,25,"FEMALE","MUNICH","RESEARCHER","Less than 5","MIDDLE",57000,"ENGLISH","1000+","CONSULTING / AGENCY","C/C++",11.5819805,48.1351253
2019,31,"MALE","MUNICH","MOBILE DEVELOPER","6 to 10","SENIOR",65000,"ENGLISH","51-100","STARTUP","SWIFT",11.5819805,48.1351253
2019,32,"MALE","FRANKFURT","MOBILE DEVELOPER","Less than 5","MIDDLE",50000,"ENGLISH","11-50","PRODUCT","KOTLIN",8.6821267,50.1109221
2019,25,"MALE","MUNICH","FRONTEND","Less than 5","SENIOR",80000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT/TYPESCRIPT",11.5819805,48.1351253
2019,32,"FEMALE","MUNICH","FULLSTACK","6 to 10","MIDDLE",47500,"ENGLISH","11-50","BODYSHOP / OUTSOURCE","JAVA",11.5819805,48.1351253
2019,31,"MALE","MUNICH","FULLSTACK","6 to 10","HEAD/LEAD",72000,"ENGLISH","1000+","PRODUCT","JAVASCRIPT/TYPESCRIPT",11.5819805,48.1351253
2019,32,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","MIDDLE",64000,"ENGLISH","101-1000","STARTUP","JAVA",11.5819805,48.1351253
2019,44,"MALE","MUNICH","MANAGER","21 to 25","SENIOR",107000,"DEUTSCH","1000+","PRODUCT","NOT RELEVANT",11.5819805,48.1351253
2019,36,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","SENIOR",60000,"ENGLISH","51-100","PRODUCT","PHP",11.5819805,48.1351253
2019,38,"FEMALE","FRANKFURT","FRONTEND","Less than 5","JUNIOR",36000,"DEUTSCH","101-1000","CONSULTING / AGENCY","JAVASCRIPT/TYPESCRIPT",8.6821267,50.1109221
2019,32,"MALE","MUNICH","BACKEND DEVELOPER","Less than 5","SENIOR",65000,"ENGLISH","1000+","PRODUCT","PHP",11.5819805,48.1351253
2019,32,"MALE","MUNICH","FULLSTACK","11 to 15","HEAD/LEAD",98000,"ENGLISH","101-1000","PRODUCT","SCALA",11.5819805,48.1351253
2019,27,"MALE","MUNICH","BACKEND DEVELOPER","6 to 10","MIDDLE",66000,"DEUTSCH","101-1000","PRODUCT","PHP",11.5819805,48.1351253
2019,29,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",78000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2019,26,"FEMALE","FRANKFURT","MANAGER","Less than 5","MIDDLE",45000,"DEUTSCH","51-100","PRODUCT","NOT RELEVANT",8.6821267,50.1109221
2019,35,"MALE","MUNICH","MOBILE DEVELOPER","6 to 10","SENIOR",77500,"ENGLISH","101-1000","PRODUCT","KOTLIN",11.5819805,48.1351253
2019,26,"MALE","BERLIN","DATA SCIENTIST","Less than 5","SENIOR",80000,"ENGLISH","11-50","STARTUP","PYTHON",13.404954,52.5200066
2019,25,"MALE","MUNICH","MOBILE DEVELOPER","Less than 5","MIDDLE",60000,"ENGLISH","101-1000","PRODUCT","SWIFT",11.5819805,48.1351253
2019,28,"FEMALE","BERLIN","DATA SCIENTIST","Less than 5","JUNIOR",55000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2019,36,"MALE","BERLIN","FRONTEND","11 to 15","SENIOR",85000,"ENGLISH","11-50","STARTUP","CLOJURE",13.404954,52.5200066
2019,24,"MALE","BERLIN","ML ENGINEER","Less than 5","MIDDLE",75000,"ENGLISH","11-50","STARTUP","PYTHON",13.404954,52.5200066
2019,34,"MALE","FRANKFURT","SOFTWARE ARCHITECT","6 to 10","SENIOR",1e+05,"ENGLISH","1000+","PRODUCT","PYTHON",8.6821267,50.1109221
2019,34,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","SENIOR",92000,"ENGLISH","51-100","PRODUCT","JAVASCRIPT/TYPESCRIPT",11.5819805,48.1351253
2019,34,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","SENIOR",92000,"ENGLISH","51-100","PRODUCT","JAVASCRIPT/TYPESCRIPT",11.5819805,48.1351253
2019,36,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",78000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2019,29,"FEMALE","BERLIN","ML ENGINEER","Less than 5","MIDDLE",46000,"ENGLISH","11-50","STARTUP","PYTHON",13.404954,52.5200066
2019,31,"MALE","MUNICH","FULLSTACK","6 to 10","SENIOR",68000,"ENGLISH","11-50","PRODUCT","JAVA",11.5819805,48.1351253
2019,30,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",70000,"ENGLISH","11-50","STARTUP","PYTHON",13.404954,52.5200066
2019,33,"MALE","MUNICH","EMBEDDED","11 to 15","SENIOR",78000,"RUSSIAN","UP TO 10","BODYSHOP / OUTSOURCE","C/C++",11.5819805,48.1351253
2019,29,"FEMALE","MUNICH","MOBILE DEVELOPER","6 to 10","MIDDLE",65000,"ENGLISH","1000+","PRODUCT","SWIFT",11.5819805,48.1351253
2019,29,"MALE","MUNICH","BACKEND DEVELOPER","6 to 10","SENIOR",60000,"ENGLISH","UP TO 10","PRODUCT",".NET",11.5819805,48.1351253
2019,33,"MALE","MUNICH","CLOUD PLATFORM ENGINEER","6 to 10","SENIOR",80000,"ENGLISH","1000+","PRODUCT","GOOGLE CLOUD",11.5819805,48.1351253
2019,29,"MALE","BERLIN","FULLSTACK","6 to 10","SENIOR",70000,"ENGLISH","1000+","PRODUCT","PHP",13.404954,52.5200066
2019,43,"MALE","BERLIN","DATA ENGINEER","6 to 10","SENIOR",60000,"RUSSIAN","UP TO 10","STARTUP","SQL",13.404954,52.5200066
2019,36,"MALE","BERLIN","SOFTWARE ARCHITECT","11 to 15","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","PHP",13.404954,52.5200066
2019,27,"MALE","BERLIN","FRONTEND","Less than 5","SENIOR",66000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2019,28,"MALE","FRANKFURT","DATA SCIENTIST","Less than 5","MIDDLE",55000,"DEUTSCH","101-1000","PRODUCT","PYTHON",8.6821267,50.1109221
2019,34,"MALE","BERLIN","ML ENGINEER","6 to 10","SENIOR",80000,"ENGLISH","51-100","PRODUCT","SCALA",13.404954,52.5200066
2019,29,"MALE","BERLIN","DEVELOPER","6 to 10","SENIOR",72000,"ENGLISH","101-1000","PRODUCT","RUBY",13.404954,52.5200066
2019,29,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",70000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2019,29,"MALE","MUNICH","FULLSTACK","6 to 10","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT/TYPESCRIPT",11.5819805,48.1351253
2019,28,"FEMALE","MUNICH","DESIGNER (UI/UX)","6 to 10","SENIOR",70000,"ENGLISH","11-50","PRODUCT","NOT RELEVANT",11.5819805,48.1351253
2019,34,"MALE","MUNICH","RESEARCHER","11 to 15","SENIOR",90000,"ENGLISH","101-1000","PRODUCT","C/C++",11.5819805,48.1351253
2019,32,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",81600,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2019,35,"MALE","DUSSELDORF","DEVELOPER","11 to 15","SENIOR",65000,"DEUTSCH","UP TO 10","CONSULTING / AGENCY","AWS",6.7734556,51.2277411
2019,28,"MALE","BERLIN","QA","6 to 10","MIDDLE",62000,"ENGLISH","101-1000","BODYSHOP / OUTSOURCE","PYTHON",13.404954,52.5200066
2019,38,"FEMALE","BERLIN","SAP CONSULTANT","6 to 10","SENIOR",92000,"DEUTSCH","1000+","PRODUCT","SAP/ABAP",13.404954,52.5200066
2019,24,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","MIDDLE",65000,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2019,32,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","SENIOR",62000,"DEUTSCH","1000+","CONSULTING / AGENCY","JAVA",13.404954,52.5200066
2019,36,"MALE","BERLIN","FRONTEND","6 to 10","SENIOR",80000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2019,42,"FEMALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",55000,"ENGLISH","51-100","PRODUCT","PHP",13.404954,52.5200066
2019,30,"MALE","HAMBURG","DATA SCIENTIST","6 to 10","SENIOR",85000,"ENGLISH","101-1000","STARTUP","PYTHON",9.9936819,53.5510846
2019,30,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",70000,"RUSSIAN","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2019,28,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","MIDDLE",68000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2019,37,"MALE","BERLIN","SOFTWARE ARCHITECT","11 to 15","SENIOR",95000,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2019,29,"MALE","MUNICH","MOBILE DEVELOPER","6 to 10","MIDDLE",70000,"ENGLISH","1000+","PRODUCT","SWIFT",11.5819805,48.1351253
2019,35,"MALE","BERLIN","BACKEND DEVELOPER","16 to 20","SENIOR",65000,"ENGLISH","101-1000","PRODUCT","PHP",13.404954,52.5200066
2019,30,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",86000,"ENGLISH","101-1000","PRODUCT","SCALA",13.404954,52.5200066
2019,34,"MALE","BERLIN","EMBEDDED","11 to 15","SENIOR",60000,"ENGLISH","101-1000","STARTUP","C/C++",13.404954,52.5200066
2019,41,"MALE","MUNICH","BACKEND DEVELOPER","Less than 5","JUNIOR",55000,"ENGLISH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2019,33,"MALE","KARLSRUHE","QA","6 to 10","SENIOR",67000,"ENGLISH","1000+","PRODUCT","JAVA",8.4036527,49.0068901
2019,27,"FEMALE","BERLIN","DATA SCIENTIST","Less than 5","MIDDLE",67000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2019,27,"MALE","BERLIN","RESEARCHER","Less than 5","SENIOR",1e+05,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2019,36,"MALE","BERLIN","DATA SCIENTIST","16 to 20","MIDDLE",56000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2019,28,"MALE","MUNICH","BUSINESS ANALYST","6 to 10","MIDDLE",62500,"ENGLISH","1000+","PRODUCT","JAVASCRIPT/TYPESCRIPT",11.5819805,48.1351253
2019,33,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","MIDDLE",76000,"ENGLISH","1000+","PRODUCT","KOTLIN",13.404954,52.5200066
2019,36,"MALE","BERLIN","MANAGER","11 to 15","SENIOR",77000,"ENGLISH","101-1000","PRODUCT","NOT RELEVANT",13.404954,52.5200066
2019,23,"MALE","BERLIN","FRONTEND","Less than 5","SENIOR",65000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2019,35,"MALE","BERLIN","BACKEND DEVELOPER","16 to 20","SENIOR",60000,"RUSSIAN","101-1000","PRODUCT","PHP",13.404954,52.5200066
2019,27,"MALE","MUNICH","DATA ENGINEER","Less than 5","MIDDLE",58000,"ENGLISH","11-50","STARTUP","PYTHON",11.5819805,48.1351253
2019,30,"MALE","MUNICH","MOBILE DEVELOPER","6 to 10","SENIOR",72000,"RUSSIAN","11-50","STARTUP","KOTLIN",11.5819805,48.1351253
2019,41,"MALE","MUNICH","BACKEND DEVELOPER","16 to 20","SENIOR",78000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2019,34,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",70000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2019,45,"MALE","BERLIN","DATA ENGINEER","11 to 15","MIDDLE",34446,"ENGLISH","51-100","PRODUCT","JAVA",13.404954,52.5200066
2019,35,"MALE","FRANKFURT","PM","11 to 15","SENIOR",60000,"DEUTSCH","11-50","STARTUP","NOT RELEVANT",8.6821267,50.1109221
2019,32,"FEMALE","MUNICH","BACKEND DEVELOPER","6 to 10","SENIOR",62000,"ENGLISH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2019,29,"MALE","MUNICH","FRONTEND","6 to 10","MIDDLE",65000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT/TYPESCRIPT",11.5819805,48.1351253
2019,33,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","HEAD/LEAD",90000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2019,39,"MALE","MUNICH","FULLSTACK","11 to 15","SENIOR",75700,"ENGLISH","101-1000","PRODUCT","PHP",11.5819805,48.1351253
2019,33,"FEMALE","BERLIN","QA","Less than 5","MIDDLE",63400,"ENGLISH","1000+","PRODUCT","RUBY",13.404954,52.5200066
2019,35,"MALE","MUNICH","BACKEND DEVELOPER","16 to 20","SENIOR",70000,"RUSSIAN","11-50","PRODUCT","JAVA",11.5819805,48.1351253
2019,34,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",70000,"ENGLISH","1000+","PRODUCT",".NET",13.404954,52.5200066
2019,31,"FEMALE","FRANKFURT","BACKEND DEVELOPER","6 to 10","SENIOR",68000,"ENGLISH","11-50","STARTUP","JAVA",8.6821267,50.1109221
2019,32,"MALE","MUNICH","SOFTWARE ARCHITECT","6 to 10","SENIOR",1e+05,"DEUTSCH","11-50","PRODUCT","JAVA",11.5819805,48.1351253
2019,33,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","SENIOR",90000,"ENGLISH","1000+","PRODUCT","AWS",11.5819805,48.1351253
2019,44,"MALE","BERLIN","FRONTEND","Less than 5","SENIOR",65000,"ENGLISH","11-50","PRODUCT","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2019,30,"MALE","BERLIN","DATA SCIENTIST","6 to 10","SENIOR",90000,"ENGLISH","51-100","STARTUP","PYTHON",13.404954,52.5200066
2019,37,"MALE","STUTTGART","SOFTWARE ARCHITECT","11 to 15","SENIOR",105000,"DEUTSCH","1000+","PRODUCT","NOT RELEVANT",9.1829321,48.7758459
2019,24,"FEMALE","FRANKFURT","FULLSTACK","Less than 5","JUNIOR",52000,"DEUTSCH","1000+","PRODUCT","JAVA",8.6821267,50.1109221
2019,27,"MALE","BERLIN","MANAGER","6 to 10","SENIOR",58000,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2019,36,"MALE","MUNICH","DEVELOPER","11 to 15","SENIOR",85000,"ENGLISH","101-1000","CONSULTING / AGENCY","AWS",11.5819805,48.1351253
2019,31,"FEMALE","MUNICH","MOBILE DEVELOPER","6 to 10","SENIOR",75000,"ENGLISH","101-1000","STARTUP","SWIFT",11.5819805,48.1351253
2019,33,"MALE","MUNICH","EMBEDDED","Less than 5","SENIOR",60000,"DEUTSCH","101-1000","CONSULTING / AGENCY","C/C++",11.5819805,48.1351253
2019,43,"MALE","BERLIN","BACKEND DEVELOPER","16 to 20","MIDDLE",70000,"ENGLISH","1000+","PRODUCT","RUBY",13.404954,52.5200066
2019,40,"MALE","FRANKFURT","MANAGER","16 to 20","SENIOR",88000,"ENGLISH","1000+","BODYSHOP / OUTSOURCE","NOT RELEVANT",8.6821267,50.1109221
2019,35,"MALE","MUNICH","DEVELOPER","11 to 15","SENIOR",73000,"DEUTSCH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2019,36,"MALE","MUNICH","MOBILE DEVELOPER","16 to 20","SENIOR",150000,"DEUTSCH","UP TO 10","BODYSHOP / OUTSOURCE","SWIFT",11.5819805,48.1351253
2019,28,"MALE","MUNICH","BACKEND DEVELOPER","6 to 10","SENIOR",74000,"ENGLISH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2019,31,"MALE","MUNICH","BACKEND DEVELOPER","6 to 10","SENIOR",78000,"ENGLISH","101-1000","STARTUP","JAVA",11.5819805,48.1351253
2019,30,"MALE","MUNICH","DEVELOPER","6 to 10","HEAD/LEAD",77000,"ENGLISH","51-100","PRODUCT","AWS",11.5819805,48.1351253
2019,28,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",52000,"ENGLISH","101-1000","STARTUP","RUBY",13.404954,52.5200066
2019,25,"MALE","BERLIN","DEVELOPER","Less than 5","MIDDLE",55000,"ENGLISH","101-1000","STARTUP","NOT RELEVANT",13.404954,52.5200066
2019,27,"FEMALE","MUNICH","QA","6 to 10","SENIOR",69000,"ENGLISH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2019,24,"MALE","STUTTGART","DEVELOPER","Less than 5","JUNIOR",44000,"DEUTSCH","1000+","PRODUCT",".NET",9.1829321,48.7758459
2019,37,"MALE","MUNICH","BACKEND DEVELOPER","16 to 20","SENIOR",76500,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2019,27,"MALE","BERLIN","DEVELOPER","6 to 10","MIDDLE",66000,"ENGLISH","1000+","PRODUCT","AWS",13.404954,52.5200066
2019,31,"FEMALE","BERLIN","ML ENGINEER","Less than 5","JUNIOR",52500,"DEUTSCH","101-1000","CONSULTING / AGENCY","PYTHON",13.404954,52.5200066
2019,29,"FEMALE","MUNICH","ML ENGINEER","Less than 5","MIDDLE",57000,"ENGLISH","UP TO 10","STARTUP","PYTHON",11.5819805,48.1351253
2019,37,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",70000,"ENGLISH","51-100","PRODUCT","NOT RELEVANT",13.404954,52.5200066
2019,34,"MALE","BERLIN","QA","6 to 10","SENIOR",59000,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2019,25,"MALE","KARLSRUHE","ML ENGINEER","Less than 5","MIDDLE",52200,"DEUTSCH","11-50","CONSULTING / AGENCY","KOTLIN",8.4036527,49.0068901
2019,31,"MALE","MUNICH","SAP CONSULTANT","6 to 10","SENIOR",130000,"ENGLISH","1000+","PRODUCT","NOT RELEVANT",11.5819805,48.1351253
2019,27,"MALE","MUNICH","SOFTWARE ARCHITECT","Less than 5","JUNIOR",50000,"ENGLISH","1000+","PRODUCT","NOT RELEVANT",11.5819805,48.1351253
2019,28,"MALE","MUNICH","FRONTEND","Less than 5","SENIOR",57000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT/TYPESCRIPT",11.5819805,48.1351253
2019,32,"MALE","FRANKFURT","DATA SCIENTIST","Less than 5","MIDDLE",73500,"DEUTSCH","1000+","PRODUCT","PYTHON",8.6821267,50.1109221
2019,29,"MALE","BERLIN","DATA SCIENTIST","Less than 5","MIDDLE",68000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2019,37,"MALE","BERLIN","QA","6 to 10","MIDDLE",65000,"ENGLISH","51-100","PRODUCT","JAVA",13.404954,52.5200066
2019,34,"MALE","MUNICH","MANAGER","11 to 15","SENIOR",96000,"ENGLISH","1000+","PRODUCT","NOT RELEVANT",11.5819805,48.1351253
2019,29,"MALE","MUNICH","DATA SCIENTIST","Less than 5","JUNIOR",55000,"DEUTSCH","11-50","STARTUP","PYTHON",11.5819805,48.1351253
2019,30,"MALE","HAMBURG","DATA ENGINEER","Less than 5","SENIOR",57000,"ENGLISH","101-1000","PRODUCT","PYTHON",9.9936819,53.5510846
2019,28,"MALE","HAMBURG","ML ENGINEER","Less than 5","MIDDLE",65000,"ENGLISH","101-1000","CONSULTING / AGENCY","PYTHON",9.9936819,53.5510846
2019,25,"MALE","MUNICH","DATA SCIENTIST","Less than 5","JUNIOR",48000,"ENGLISH","101-1000","PRODUCT","PYTHON",11.5819805,48.1351253
2019,39,"MALE","MUNICH","DATA SCIENTIST","11 to 15","SENIOR",135000,"ENGLISH","101-1000","PRODUCT","PYTHON",11.5819805,48.1351253
2019,35,"MALE","FRANKFURT","SOFTWARE ARCHITECT","11 to 15","SENIOR",70000,"DEUTSCH","1000+","CONSULTING / AGENCY","AWS",8.6821267,50.1109221
2019,36,"MALE","BERLIN","DATA SCIENTIST","Less than 5","MIDDLE",58000,"DEUTSCH","11-50","CONSULTING / AGENCY","PYTHON",13.404954,52.5200066
2019,35,"MALE","MUNICH","NETWORK ENGINEER","11 to 15","SENIOR",75000,"DEUTSCH","UP TO 10","CONSULTING / AGENCY","NOT RELEVANT",11.5819805,48.1351253
2019,31,"MALE","BERLIN","MANAGER","6 to 10","SENIOR",106000,"ENGLISH","1000+","STARTUP","JAVA",13.404954,52.5200066
2019,31,"MALE","BERLIN","MANAGER","6 to 10","SENIOR",106000,"ENGLISH","1000+","STARTUP","JAVA",13.404954,52.5200066
2019,29,"FEMALE","BERLIN","PM","6 to 10","MIDDLE",67000,"ENGLISH","101-1000","PRODUCT","NOT RELEVANT",13.404954,52.5200066
2019,33,"MALE","MUNICH","DATA SCIENTIST","11 to 15","SENIOR",67500,"ENGLISH","51-100","PRODUCT","PYTHON",11.5819805,48.1351253
2019,31,"MALE","STUTTGART","DATA ENGINEER","Less than 5","SENIOR",20000,"RUSSIAN","1000+","BODYSHOP / OUTSOURCE","PYTHON",9.1829321,48.7758459
2019,26,"MALE","BERLIN","ML ENGINEER","Less than 5","MIDDLE",46000,"ENGLISH","11-50","PRODUCT","PYTHON",13.404954,52.5200066
2019,33,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2019,29,"MALE","BERLIN","FRONTEND","Less than 5","JUNIOR",67000,"ENGLISH","1000+","CONSULTING / AGENCY","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2019,35,"FEMALE","BERLIN","DATA SCIENTIST","6 to 10","SENIOR",140000,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2019,34,"MALE","MUNICH","MANAGER","6 to 10","MIDDLE",96000,"ENGLISH","101-1000","PRODUCT","NOT RELEVANT",11.5819805,48.1351253
2019,29,"FEMALE","BERLIN","FRONTEND","Less than 5","MIDDLE",52000,"ENGLISH","1000+","STARTUP","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2019,32,"MALE","BERLIN","DATA ENGINEER","11 to 15","SENIOR",80000,"ENGLISH","101-1000","STARTUP","AWS",13.404954,52.5200066
2019,31,"MALE","MUNICH","SRE","6 to 10","SENIOR",72000,"DEUTSCH","101-1000","CONSULTING / AGENCY","AZURE",11.5819805,48.1351253
2019,29,"MALE","HANNOVER","DATA SCIENTIST","Less than 5","MIDDLE",60000,"DEUTSCH","1000+","PRODUCT","PYTHON",9.7320104,52.3758916
2019,30,"MALE","HAMBURG","DATA SCIENTIST","6 to 10","SENIOR",68000,"ENGLISH","101-1000","PRODUCT","PYTHON",9.9936819,53.5510846
2019,30,"MALE","BERLIN","DATA ENGINEER","6 to 10","MIDDLE",68000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
